"UserID","age","gender","school_year","education_type4","smoking_frequency","vaping_frequency","cannabis_days","online_gambling","drunk_lifetime","ever_used_laughing_gas","ever_used_other_drugs","breakfast_days","energy_drink_days","fruit_days","vegetable_days","water_days","sports_club","sports_leisure","gaming_frequency","friends_alcohol","friends_smoking","friends_cannabis","school_safety","school_theft","school_cannabis","school_drug_dealing","feels_happy","future_confidence_categories","handles_stress_well","has_mental_health_issues","often_lonely","recovers_quickly","tiktok_use","youtube_use","instagram_account1","instagram_account2","instagram_account3","tiktok_account1","tiktok_account2","tiktok_account3","youtube_account1","youtube_account2","youtube_account3","inf_category_content_creator___influencer","inf_category_brand___media_channel","inf_category_music_artist","inf_category_athlete___influencer","inf_theme_lifestyle___personal","inf_theme_comedy___entertainment","inf_theme_sports___football","inf_theme_fashion___beauty","inf_theme_music___performance","inf_theme_gaming","inf_theme_news___commentary","inf_theme_entertainment___stunts","inf_theme_fitness___health","inf_theme_business","inf_scope_other","inf_scope_netherlands","inf_scope_rotterdam_region"
1705703,"15 years old",1,4,"Havo","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","(Almost) never","(Almost) never","(Almost) every day","Most","Some","Some","Neither agree nor disagree","I don't know","Often","Sometimes","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"Teenmag",NA,NA,NA,NA,NA,"MSA",NA,NA,50,0,0,0,25,0,0,25,0,0,0,0,0,0,0,50,0
1705712,"15 years old",1,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","5 days per week","Every day","2 or 3 days per week","2 or 3 days per week","(Almost) never","None","None","None","Neither agree nor disagree","Sometimes","Sometimes","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Feyenoord","ESPN","Bankzitters","Feyenoord","Fatoemakers","enzoknol","gio","enzoknol","bankzitters",44.4444444444444,22.2222222222222,0,0,11.1111111111111,22.2222222222222,16.6666666666667,0,0,11.1111111111111,5.55555555555556,0,0,0,0,33.3333333333333,33.3333333333333
1705715,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","(Almost) never","4 to 6 days per week","Less than 1 day per week","None","None","None","Neither agree nor disagree","I don't know","Often","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,1,"Loossemble.official","Official_Artms","Chuu_atrp",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705717,"14 years old",1,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","4 to 6 days per week","2 or 3 days per week","(Almost) never","Most","Some","None","Agree","Never","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,2,"Jadeanna","georgiesvlaardingen",NA,"Jadeanna","Carlynevandervalk",NA,"Gio","Stuktv",NA,50,0,0,0,16.6666666666667,16.6666666666667,0,8.33333333333333,0,0,0,8.33333333333333,0,0,0,33.3333333333333,16.6666666666667
1705735,"15 years old",1,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","3 days per week","Every day","4 to 6 days per week","2 or 3 days per week","(Almost) never","Most","Most","Some","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,NA,NA,NA,"bankzitters",NA,NA,100,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,100
1705744,"14 years old",1,4,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","Every day","Every day","Every day","2 or 3 days per week","2 or 3 days per week","1 day per week","Some","Some","Some","Agree","Never","Often","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,1,"Hailey Bieber.","Eminem.",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705748,"16 years old",1,4,"Havo","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","5 days per week","3 days per week","Every day","1 day per week","2 or 3 days per week","2 or 3 days per week","Most","Most","Most","Strongly agree","Almost never","Often","Often","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,1,"Kylie Jenner","Kim Kardashian","Khloe Kardashian",NA,NA,NA,NA,NA,NA,66.6666666666667,0,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,0,0,66.6666666666667,0,0
1705757,"15 years old",1,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","4 days per week","Every day","2 or 3 days per week","2 or 3 days per week","(Almost) never","None","Some","None","Neither agree nor disagree","Sometimes","Sometimes","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Feyenoord","Jade anna","Famillie lakap","Feyenoord","Enzoknol","Fatoemakers","Enzoknol","Gio","Bankzitters",66.6666666666667,11.1111111111111,0,0,22.2222222222222,27.7777777777778,11.1111111111111,5.55555555555556,0,11.1111111111111,0,0,0,0,0,44.4444444444444,33.3333333333333
1705768,"13 years old",1,2,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","4 days per week","Not Every Day","2 or 3 days per week","1 day per week","(Almost) never","None","None","None","Neither agree nor disagree","Almost never","I don't know","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,0,NA,NA,NA,"zaargoedemans","mish","noortje",NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,0,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0
1705786,"13 years old",1,2,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","Yes","Not Every Day","At least Once a Week","6 days per week","Every day","Every day","Less than 1 day per week","Every day","2 or 3 days per week","Some","Some","Some","Neither agree nor disagree","Never","Often","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,2,NA,NA,NA,"zaargoedmans",NA,NA,NA,NA,NA,100,0,0,0,50,0,0,50,0,0,0,0,0,0,0,100,0
1705790,"15 years old",1,4,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","6 days per week","Every day","Every day","2 or 3 days per week","1 day per week","(Almost) never","Most","Most","None","Neither agree nor disagree","Sometimes","Almost never","Often","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,0,NA,NA,NA,"datenedommeblondje","datenedommeblondje","datenedommeblondje",NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,0,33.3333333333333
1705791,"14 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","(Almost) never","Every day","Not Every Day","2 or 3 days per week","(Almost) never","Less than 1 day per week","Some","Some","Some","Disagree","Almost never","Never","Sometimes","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","Yes, does not find it difficult","Yes","Often / (Almost) always","No / Neutral",3,2,NA,NA,NA,NA,NA,NA,"Movieflame (alleen hp)",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705797,"15 years old",1,4,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","2 days per week","4 days per week","Every day","2 or 3 days per week","4 to 6 days per week","(Almost) never","Most","Most","Most","Agree","Never","Often","Sometimes","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,2,NA,NA,NA,"Cardi B.","Ice Spice.","Fatty pum pum.","Beta squad.","AMP.","Laatkomers.",50,0,33.3333333333333,0,16.6666666666667,33.3333333333333,0,0,16.6666666666667,0,0,16.6666666666667,0,0,66.6666666666667,16.6666666666667,0
1705799,"13 years old",1,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","4 to 6 days per week","4 to 6 days per week","1 day per week","None","None","None","Agree","Never","Almost never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,3,"enzoknol","thomas van grinsven","furtjuh","enzoknol","zaar goedemans","noa","enzoknol","duifjeee","sport goed",33.3333333333333,0,0,0,11.1111111111111,5.55555555555556,0,5.55555555555556,0,5.55555555555556,0,5.55555555555556,0,0,0,22.2222222222222,11.1111111111111
1705807,"15 years old",1,4,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","1 day per week","3 days per week","Not Every Day","2 or 3 days per week","Less than 1 day per week","Less than 1 day per week","None","None","None","Agree","I don't know","Almost never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,1,NA,NA,NA,"numidia",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705808,"13 years old",1,2,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","Yes","Not Every Day","At least Once a Week","Every day","Every day","Every day","2 or 3 days per week","2 or 3 days per week","(Almost) never","Most","Most","Some","Agree","Almost never","I don't know","Sometimes","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,1,NA,NA,NA,"alix earle","ginasingels","indyisabella",NA,NA,NA,66.6666666666667,0,0,0,50,0,0,16.6666666666667,0,0,0,0,0,0,33.3333333333333,33.3333333333333,0
1705818,"13 years old",1,2,NA,"Smoked","Vaped","Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","Every day","Every day","1 day per week","Less than 1 day per week","(Almost) never","Most","(Almost) all","(Almost) all","Agree","Almost never","Sometimes","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,1,"billie eilish","jessie maya","selma omari","billie eilish","jessie maya","selma omari",NA,NA,NA,16.6666666666667,0,16.6666666666667,0,16.6666666666667,0,0,8.33333333333333,8.33333333333333,0,0,0,0,0,16.6666666666667,0,16.6666666666667
1705822,"14 years old",1,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","1 day per week","2 or 3 days per week","(Almost) every day","None","None","None","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,3,NA,NA,NA,NA,NA,NA,"Vox Akuma","Luca Kaneshiro","Ike Eveland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705824,"13 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","Every day","Every day","(Almost) never","(Almost) never","Less than 1 day per week","None","Some","None","Agree","Never","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,1,"kit.connor","joelocke03","aliceoseman",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705826,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","Every day","5 days per week","Every day","2 or 3 days per week","1 day per week","1 day per week","None","None","None","Neither agree nor disagree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,2,NA,NA,NA,"paigetaylor.s","Zaargoedemans","seraphsworld4","Seraph world","Erika Diane","?",33.3333333333333,0,0,0,8.33333333333333,0,0,8.33333333333333,0,16.6666666666667,0,0,0,0,16.6666666666667,16.6666666666667,0
1705827,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","6 days per week","4 days per week","Every day","2 or 3 days per week","Every day","Less than 1 day per week","Some","Some","None","Agree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","Yes","Often / (Almost) always","Yes",0,3,NA,NA,NA,NA,NA,NA,"msa","stefan","boaz",66.6666666666667,33.3333333333333,0,0,16.6666666666667,33.3333333333333,0,16.6666666666667,33.3333333333333,0,0,0,0,0,0,100,0
1705841,"15 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","5 days per week","Every day","(Almost) never","(Almost) never","(Almost) every day","Some","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",0,3,"Nasa",NA,NA,NA,NA,NA,"Jaidenanimations","Froggycrossing",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705842,"13 years old",1,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","5 days per week","Not Every Day","4 to 6 days per week","1 day per week","2 or 3 days per week","Some","None","None","Neither agree nor disagree","Never","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,3,"Bankzitters","Formule 1","Heartstopper","Bankzitters","Koen","Henry moodie","Bankzitters","Koen","Raoul",33.3333333333333,11.1111111111111,0,0,0,22.2222222222222,11.1111111111111,0,0,5.55555555555556,0,5.55555555555556,0,0,11.1111111111111,22.2222222222222,11.1111111111111
1705847,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","5 days per week","Not Every Day","4 to 6 days per week","Every day","1 day per week","None",NA,"Some","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,2,"djs","mbappe","neymar","?","?","?","?","?","?",11.1111111111111,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,0,11.1111111111111,0,0
1705848,"13 years old",1,2,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never",NA,"5 days per week","Every day","2 or 3 days per week","Every day","(Almost) never","(Almost) all","Some","Some","Neither agree nor disagree","Never","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,2,NA,NA,NA,NA,NA,NA,"notej","notfromco",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705854,"14 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","Every day","Not Every Day","(Almost) never","(Almost) never","Less than 1 day per week","None","None","None",NA,"Almost never","Often","Sometimes","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",0,3,NA,NA,NA,NA,NA,NA,"kende dusen aglamaz","gorkem karaaslan","the asli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705855,"12 years old or younger",1,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","4 to 6 days per week","Less than 1 day per week","(Almost) every day","None","None","None","Neither agree nor disagree","Sometimes","I don't know","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"Straykids",NA,NA,"Straykids","Vivziepop",NA,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0
1705856,"15 years old",1,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","Every day","Not Every Day","Every day","Every day","(Almost) never","None","None","None","Strongly disagree","Often","Often","Never","Yes (score 4 or 5)","Little to no trust in their own future (score 5 or lower)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"Gio","Jade Anna","Rog Middelharnis",NA,NA,NA,NA,NA,NA,66.6666666666667,0,0,0,33.3333333333333,16.6666666666667,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,33.3333333333333
1705864,"13 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","3 days per week","Every day","2 or 3 days per week","Less than 1 day per week","(Almost) never","Some","Some","None","Agree","Almost never","Sometimes","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"kyliejenner","jadeanna","rarebeauty","jadeanna","katiefang","carlinepoot","gio","jadeanna","jordanmatter",55.5555555555556,0,0,0,22.2222222222222,11.1111111111111,0,16.6666666666667,0,0,0,5.55555555555556,0,0,33.3333333333333,11.1111111111111,11.1111111111111
1705884,"15 years old",1,4,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","Every day","Not Every Day","(Almost) never","Every day","4 or 5 days per week","Most","None","None","Neither agree nor disagree","Almost never","Often","Sometimes","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes",NA,"No / Neutral",3,3,"realsbraykids",NA,NA,NA,NA,NA,"Markiplier","Asmongold",NA,33.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,0,0
1705889,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","5 days per week","Not Every Day","2 or 3 days per week","2 or 3 days per week","Less than 1 day per week","None","None","None","Agree","Sometimes","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,3,"bankzitters","sturniolo triplets","matt sturniolo","bellingas","sturniolo's","matt sturniolo","bellingas","bankzitters","rijk hofman",55.5555555555556,0,0,0,16.6666666666667,27.7777777777778,0,0,0,5.55555555555556,0,5.55555555555556,0,0,22.2222222222222,22.2222222222222,11.1111111111111
1705897,"15 years old",1,4,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","6 days per week","Every day","2 or 3 days per week","Less than 1 day per week","(Almost) never","Most","Some","None","Agree","Sometimes","Almost never","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Formule 1","Ajax",NA,NA,NA,NA,"Sideman","Bankzitters",NA,50,50,0,0,0,25,50,0,0,12.5,0,12.5,0,0,50,25,25
1705901,"14 years old",1,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","4 days per week","Every day","4 to 6 days per week","Less than 1 day per week","(Almost) every day","Some","Some","None","Neither agree nor disagree","Almost never","Sometimes","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,1,NA,NA,NA,"Essence","Charlotte",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705914,"13 years old",1,2,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","2 days per week",NA,"Every day","1 day per week","(Almost) never","Less than 1 day per week","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",2,1,"enzoknol","milanknol","chantal jansen","briana","valerie","jesica",NA,NA,NA,33.3333333333333,0,0,0,13.8888888888889,5.55555555555556,0,0,0,13.8888888888889,0,0,0,0,16.6666666666667,16.6666666666667,0
1705915,"15 years old",1,4,"Havo","Smoked","Vaped","Never Used Cannabis","Yes for money","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","1 day per week","(Almost) never","Not Every Day","1 day per week","Less than 1 day per week","(Almost) never","(Almost) all","(Almost) all","Some","Agree","Almost never","Often","Almost never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,0,"lindedeweerdx",NA,NA,"lindedeweerdx",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705927,"13 years old",1,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","5 days per week","Not Every Day","2 or 3 days per week","2 or 3 days per week","(Almost) never","None","None","None","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"jadeanne","vrouwmibo","rijkhofman","kaesutherland","carrieharriex","guusje.willemse","bankzitters","rijkhofman","koen",55.5555555555556,0,0,0,11.1111111111111,27.7777777777778,0,11.1111111111111,0,5.55555555555556,0,0,0,0,0,44.4444444444444,11.1111111111111
1705931,"13 years old",1,2,"Vmbo-gt","Unknown","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day",NA,"Every day","2 or 3 days per week","Less than 1 day per week","(Almost) never","Some","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"vrienden","make-up dingen","dans filmpjes",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705940,"13 years old",1,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","2 days per week","Every day","4 to 6 days per week","1 day per week","2 or 3 days per week","None","None","None","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"leensway","Apsonarmy","ashleeswest","qucee","laatkomers",NA,60,0,0,0,10,40,0,0,0,0,0,10,0,0,0,20,40
1705944,"13 years old",1,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","Every day","Every day","2 or 3 days per week","Every day","2 or 3 days per week","Most","Some","None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,1,NA,NA,NA,"Sanne en Phalasqo.","Simone Struijs.","Duncan Tromp.",NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0,33.3333333333333,0
1705953,"13 years old",1,2,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","5 days per week","5 days per week","Not Every Day","2 or 3 days per week","1 day per week","(Almost) every day","Some","Some","None","Agree","Almost never","Often","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,1,NA,NA,NA,"Glen fontijn","Mdemma","Kristy snepvangers",NA,NA,NA,100,0,0,0,44.4444444444444,11.1111111111111,16.6666666666667,11.1111111111111,0,0,0,0,16.6666666666667,0,0,66.6666666666667,33.3333333333333
1705957,"13 years old",1,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","4 days per week","Not Every Day","(Almost) never","1 day per week","(Almost) every day","None","Some","Some","Agree","Never","Never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,2,NA,NA,NA,"benoftheweek","shayy",".","Kiss","Lana del rey","?",50,0,16.6666666666667,0,8.33333333333333,8.33333333333333,0,8.33333333333333,16.6666666666667,16.6666666666667,0,8.33333333333333,0,0,50,16.6666666666667,0
